"ID_NAME","CONSUMPTION_SEGMENT_CODE","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01","2023-03-01","2023-04-01","2023-05-01","2023-06-01","2023-07-01","2023-08-01","2023-09-01","2023-10-01","2023-11-01","2023-12-01","2024-01-01","2024-02-01","2024-03-01","2024-04-01","2024-05-01","2024-06-01","2024-07-01","2024-08-01","2024-09-01","2024-10-01","2024-11-01","2024-12-01","2025-01-01","2025-02-01","2025-03-01","2025-04-01","2025-05-01","2025-06-01","2025-07-01","2025-08-01","2025-09-01","2025-10-01","2025-11-01","2025-12-01","2026-01-01","2026-02-01","2026-03-01","2026-04-01","2026-05-01","2026-06-01"
"Flowers or bouquet (bought online)","630524",13.472,10.547,12.369,9.12,7.87,9.979,6.089,8.653,5.895,7.94,9.671,3.972,4.236,9.215,4.757,7.619,7.831,7.538,7.994,8.243,4.391,-2.913,-4.536,-3.05,-1.874,-5.222,-0.197,-0.673,-0.622,-0.492,-1.529,-1.888,-0.23,3.693,2.916,3.756,5.558,3.984,2.757,5.445,3.532,3.385,4.866,4.408,5.415,3.24,1.737,-1.565,-1.186,-1.339,-0.467,-0.92,-0.048,-0.868
"TV licence","640124",0.952,0.952,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.604,6.604,6.604,6.604,6.604,6.604,6.604,6.604,6.604,6.604,6.604,6.604,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,3.152,3.152,3.152
"TV rental","640125",0,0,0,0,0,0,-2.325,-2.325,-2.325,-2.325,-2.325,-2.325,-2.325,-2.325,-2.325,-2.325,-2.325,-2.325,0,0,0,-8.429,-8.429,-8.429,-8.429,-8.429,-8.429,-8.429,-8.429,-8.429,-14.752,-14.752,-14.752,-6.905,-6.905,-6.905,-5.991,-5.991,-5.991,-5.991,-5.991,-5.991,0.982,0.982,0.982,0.982,0.982,0.982,-2.827,-2.827,-2.827,-2.827,-2.827,-2.827
"Video on demand subscriptions","640128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.272,10.104,10.104,10.104,10.104,10.104
"Subscription to Pay TV","640129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Historic monument admission","640211",1.451,1.651,1.383,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,5.348,5.348,5.348,5.348,5.348,5.348,5.348,5.348,5.348,5.348,5.348,5.348,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,6.788,6.788,6.788,6.788,6.788,6.788,6.788,6.788,6.788,6.788,6.788,6.788,4.494,4.494,4.494
"Attraction","640217",14.971,15.198,14.894,17.433,17.433,17.433,10.061,15.489,15.489,8.325,8.325,8.325,16.152,16.152,16.152,13.222,13.222,13.222,11.703,2.664,2.664,4.614,4.614,4.614,3.358,3.358,3.358,-2.956,-2.956,-2.956,0.437,2.411,2.411,4.432,4.432,4.432,-0.48,-0.48,-0.48,6.691,6.691,6.691,-1.384,1.237,1.237,-0.815,-0.815,-0.815,1.64,1.64,1.64,-3.813,-3.813,-3.813
"Football admission","640221",2.696,2.899,2.627,1.843,1.616,0.915,0.8,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.494,3.494,3.494,3.494,3.494,3.494,3.494,3.494,3.494,3.494,3.494,3.494,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,2.769,2.769,2.769,2.769,2.769,2.769,2.769,2.769,2.769,2.769,2.769
"Leisure classes","640228",3.811,3.811,3.811,3.811,3.811,3.811,3.811,3.811,2.648,2.648,2.648,2.648,2.648,2.648,2.648,2.648,2.648,2.648,2.648,2.648,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.566,6.566,6.566,6.566,6.566,6.566,6.566,6.566,6.566,6.566
"Golf green fees","640229",2.168,2.37,2.1,3.521,3.521,3.521,7.747,7.747,7.747,7.995,7.995,7.995,2.54,2.54,2.54,8.792,8.792,8.792,10.862,10.862,10.862,9.243,9.243,9.243,6.455,6.455,6.455,6.112,6.112,6.112,6.791,6.791,6.791,13.528,13.528,13.528,9.68,9.68,9.68,7.286,7.286,7.286,4.293,4.293,4.293,4.663,4.663,4.663,8.439,8.439,8.439,15.853,15.853,15.853
"Horse racing admission","640230",9.782,9.758,9.921,9.852,9.686,10.386,6.493,4.211,3.344,2.59,1.904,1.194,0.843,0.624,1.876,1.98,1.096,0.124,0.282,0.946,1.181,1.294,1.592,1.794,2.239,2.542,2.006,2.065,3.166,3.549,4.386,4.846,5.281,5.735,5.899,6.026,5.89,5.863,4.714,4.105,3.637,5.413,4.722,4.222,3.876,3.444,3.24,3.006,3.039,3.073,3.521,4.114,4.179,2.656
"Cinema ticket","640234",7.074,7.008,6.677,7.23,6.635,6.15,6.762,6.762,6.762,5.195,5.195,5.195,7.367,7.367,7.367,5.569,5.569,5.569,5.767,5.767,5.767,4.649,4.649,4.649,0.634,0.634,0.634,0.952,0.952,0.952,-2.839,-2.839,-2.839,1.457,1.457,1.457,3.342,3.342,3.342,4.313,4.313,4.313,7.848,7.848,7.848,1.692,1.692,1.692,2.999,2.999,2.999,1.106,1.106,1.106
